"Notes"	"State"	"State Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Tennessee"	"47"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	56	6600299	0.8
	"Tennessee"	"47"	"Encephalopathy, unspecified"	"G93.4"	14	6600299	Unreliable
	"Tennessee"	"47"	"Essential (primary) hypertension"	"I10"	197	6600299	3.0
	"Tennessee"	"47"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	165	6600299	2.5
	"Tennessee"	"47"	"Hypertensive renal disease with renal failure"	"I12.0"	16	6600299	Unreliable
	"Tennessee"	"47"	"Acute myocardial infarction, unspecified"	"I21.9"	23	6600299	0.3
	"Tennessee"	"47"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	134	6600299	2.0
	"Tennessee"	"47"	"Atherosclerotic heart disease"	"I25.1"	105	6600299	1.6
	"Tennessee"	"47"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	41	6600299	0.6
	"Tennessee"	"47"	"Dilated cardiomyopathy"	"I42.0"	17	6600299	Unreliable
	"Tennessee"	"47"	"Cardiac arrest, unspecified"	"I46.9"	183	6600299	2.8
	"Tennessee"	"47"	"Atrial fibrillation and flutter"	"I48"	94	6600299	1.4
	"Tennessee"	"47"	"Cardiac arrhythmia, unspecified"	"I49.9"	13	6600299	Unreliable
	"Tennessee"	"47"	"Congestive heart failure"	"I50.0"	52	6600299	0.8
	"Tennessee"	"47"	"Cardiomegaly"	"I51.7"	11	6600299	Unreliable
	"Tennessee"	"47"	"Intracerebral haemorrhage, unspecified"	"I61.9"	11	6600299	Unreliable
	"Tennessee"	"47"	"Stroke, not specified as haemorrhage or infarction"	"I64"	36	6600299	0.5
	"Tennessee"	"47"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	12	6600299	Unreliable
	"Tennessee"	"47"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	17	6600299	Unreliable
	"Tennessee"	"47"	"Pneumonia, unspecified"	"J18.9"	79	6600299	1.2
	"Tennessee"	"47"	"Emphysema, unspecified"	"J43.9"	18	6600299	Unreliable
	"Tennessee"	"47"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	13	6600299	Unreliable
	"Tennessee"	"47"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	124	6600299	1.9
	"Tennessee"	"47"	"Pneumonitis due to food and vomit"	"J69.0"	28	6600299	0.4
	"Tennessee"	"47"	"Other postprocedural respiratory disorders"	"J95.8"	13	6600299	Unreliable
	"Tennessee"	"47"	"Acute respiratory failure"	"J96.0"	77	6600299	1.2
	"Tennessee"	"47"	"Respiratory failure, unspecified"	"J96.9"	81	6600299	1.2
	"Tennessee"	"47"	"Other and unspecified cirrhosis of liver"	"K74.6"	18	6600299	Unreliable
	"Tennessee"	"47"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	17	6600299	Unreliable
	"Tennessee"	"47"	"Decubitus ulcer and pressure area, unspecified"	"L89.9"	13	6600299	Unreliable
	"Tennessee"	"47"	"Arthrosis, unspecified"	"M19.9"	12	6600299	Unreliable
	"Tennessee"	"47"	"Joint disorder, unspecified"	"M25.9"	12	6600299	Unreliable
	"Tennessee"	"47"	"Osteoporosis, unspecified"	"M81.9"	11	6600299	Unreliable
	"Tennessee"	"47"	"Acute renal failure, unspecified"	"N17.9"	16	6600299	Unreliable
	"Tennessee"	"47"	"Chronic kidney disease, stage 5"	"N18.5"	11	6600299	Unreliable
	"Tennessee"	"47"	"Chronic renal failure, unspecified"	"N18.9"	10	6600299	Unreliable
	"Tennessee"	"47"	"Unspecified renal failure"	"N19"	13	6600299	Unreliable
	"Tennessee"	"47"	"Urinary tract infection, site not specified"	"N39.0"	15	6600299	Unreliable
	"Tennessee"	"47"	"Asphyxia"	"R09.0"	23	6600299	0.3
	"Tennessee"	"47"	"Respiratory arrest"	"R09.2"	42	6600299	0.6
	"Tennessee"	"47"	"Dysphagia"	"R13"	25	6600299	0.4
	"Tennessee"	"47"	"Other chronic pain"	"R52.2"	23	6600299	0.3
	"Tennessee"	"47"	"Malaise and fatigue"	"R53"	23	6600299	0.3
	"Tennessee"	"47"	"Senility"	"R54"	50	6600299	0.8
	"Tennessee"	"47"	"Other and unspecified convulsions"	"R56.8"	40	6600299	0.6
	"Tennessee"	"47"	"Shock, unspecified"	"R57.9"	12	6600299	Unreliable
	"Tennessee"	"47"	"Other lack of expected normal physiological development"	"R62.8"	31	6600299	0.5
	"Tennessee"	"47"	"Other specified general symptoms and signs"	"R68.8"	31	6600299	0.5
	"Tennessee"	"47"	"Open wound of lip and oral cavity"	"S01.5"	55	6600299	0.8
	"Tennessee"	"47"	"Open wound of other parts of head"	"S01.8"	16	6600299	Unreliable
	"Tennessee"	"47"	"Open wound of head, part unspecified"	"S01.9"	589	6600299	8.9
	"Tennessee"	"47"	"Fracture of skull and facial bones, part unspecified"	"S02.9"	10	6600299	Unreliable
	"Tennessee"	"47"	"Diffuse brain injury"	"S06.2"	31	6600299	0.5
	"Tennessee"	"47"	"Traumatic subdural haemorrhage"	"S06.5"	188	6600299	2.8
	"Tennessee"	"47"	"Traumatic subarachnoid haemorrhage"	"S06.6"	17	6600299	Unreliable
	"Tennessee"	"47"	"Other intracranial injuries"	"S06.8"	41	6600299	0.6
	"Tennessee"	"47"	"Intracranial injury, unspecified"	"S06.9"	78	6600299	1.2
	"Tennessee"	"47"	"Multiple injuries of head"	"S09.7"	23	6600299	0.3
	"Tennessee"	"47"	"Unspecified injury of head"	"S09.9"	413	6600299	6.3
	"Tennessee"	"47"	"Open wound of neck, part unspecified"	"S11.9"	31	6600299	0.5
	"Tennessee"	"47"	"Fracture of neck, part unspecified"	"S12.9"	49	6600299	0.7
	"Tennessee"	"47"	"Other and unspecified injuries of cervical spinal cord"	"S14.1"	17	6600299	Unreliable
	"Tennessee"	"47"	"Unspecified injury of neck"	"S19.9"	78	6600299	1.2
	"Tennessee"	"47"	"Open wound of back wall of thorax"	"S21.2"	21	6600299	0.3
	"Tennessee"	"47"	"Open wound of thorax, part unspecified"	"S21.9"	175	6600299	2.7
	"Tennessee"	"47"	"Fracture of rib"	"S22.3"	16	6600299	Unreliable
	"Tennessee"	"47"	"Multiple injuries of thorax"	"S29.7"	13	6600299	Unreliable
	"Tennessee"	"47"	"Unspecified injury of thorax"	"S29.9"	79	6600299	1.2
	"Tennessee"	"47"	"Open wound of lower back and pelvis"	"S31.0"	10	6600299	Unreliable
	"Tennessee"	"47"	"Open wound of other and unspecified parts of abdomen"	"S31.8"	26	6600299	0.4
	"Tennessee"	"47"	"Fracture of lumbar vertebra"	"S32.0"	11	6600299	Unreliable
	"Tennessee"	"47"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	21	6600299	0.3
	"Tennessee"	"47"	"Injury of kidney"	"S37.0"	11	6600299	Unreliable
	"Tennessee"	"47"	"Unspecified injury of abdomen, lower back and pelvis"	"S39.9"	31	6600299	0.5
	"Tennessee"	"47"	"Fracture of shaft of humerus"	"S42.3"	16	6600299	Unreliable
	"Tennessee"	"47"	"Fracture of neck of femur"	"S72.0"	197	6600299	3.0
	"Tennessee"	"47"	"Fracture of femur, part unspecified"	"S72.9"	54	6600299	0.8
	"Tennessee"	"47"	"Multiple open wounds, unspecified"	"T01.9"	141	6600299	2.1
	"Tennessee"	"47"	"Unspecified multiple injuries"	"T07"	650	6600299	9.8
	"Tennessee"	"47"	"Open wound of trunk, level unspecified"	"T09.1"	57	6600299	0.9
	"Tennessee"	"47"	"Injury of spinal cord, level unspecified"	"T09.3"	21	6600299	0.3
	"Tennessee"	"47"	"Unspecified injury of trunk, level unspecified"	"T09.9"	85	6600299	1.3
	"Tennessee"	"47"	"Open wound of upper limb, level unspecified"	"T11.1"	14	6600299	Unreliable
	"Tennessee"	"47"	"Open wound of lower limb, level unspecified"	"T13.1"	10	6600299	Unreliable
	"Tennessee"	"47"	"Open wound of unspecified body region"	"T14.1"	849	6600299	12.9
	"Tennessee"	"47"	"Crushing injury and traumatic amputation of unspecified body region"	"T14.7"	10	6600299	Unreliable
	"Tennessee"	"47"	"Other injuries of unspecified body region"	"T14.8"	10	6600299	Unreliable
	"Tennessee"	"47"	"Injury, unspecified"	"T14.9"	279	6600299	4.2
	"Tennessee"	"47"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	156	6600299	2.4
	"Tennessee"	"47"	"Burn of unspecified body region, unspecified degree"	"T30.0"	55	6600299	0.8
	"Tennessee"	"47"	"4-Aminophenol derivatives"	"T39.1"	20	6600299	0.3
	"Tennessee"	"47"	"Heroin"	"T40.1"	205	6600299	3.1
	"Tennessee"	"47"	"Other opioids"	"T40.2"	647	6600299	9.8
	"Tennessee"	"47"	"Methadone"	"T40.3"	68	6600299	1.0
	"Tennessee"	"47"	"Other synthetic narcotics"	"T40.4"	254	6600299	3.8
	"Tennessee"	"47"	"Cocaine"	"T40.5"	203	6600299	3.1
	"Tennessee"	"47"	"Other and unspecified narcotics"	"T40.6"	58	6600299	0.9
	"Tennessee"	"47"	"Cannabis (derivatives)"	"T40.7"	16	6600299	Unreliable
	"Tennessee"	"47"	"Benzodiazepines"	"T42.4"	500	6600299	7.6
	"Tennessee"	"47"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	57	6600299	0.9
	"Tennessee"	"47"	"Antiparkinsonism drugs and other central muscle-tone depressants"	"T42.8"	28	6600299	0.4
	"Tennessee"	"47"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	62	6600299	0.9
	"Tennessee"	"47"	"Other and unspecified antidepressants"	"T43.2"	163	6600299	2.5
	"Tennessee"	"47"	"Phenothiazine antipsychotics and neuroleptics"	"T43.3"	38	6600299	0.6
	"Tennessee"	"47"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	63	6600299	1.0
	"Tennessee"	"47"	"Psychostimulants with abuse potential"	"T43.6"	116	6600299	1.8
	"Tennessee"	"47"	"Antiallergic and antiemetic drugs"	"T45.0"	76	6600299	1.2
	"Tennessee"	"47"	"Anticoagulants"	"T45.5"	23	6600299	0.3
	"Tennessee"	"47"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"T48.1"	16	6600299	Unreliable
	"Tennessee"	"47"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	842	6600299	12.8
	"Tennessee"	"47"	"Ethanol"	"T51.0"	206	6600299	3.1
	"Tennessee"	"47"	"Alcohol, unspecified"	"T51.9"	72	6600299	1.1
	"Tennessee"	"47"	"Toxic effect of carbon monoxide"	"T58"	39	6600299	0.6
	"Tennessee"	"47"	"Other specified gases, fumes and vapours"	"T59.8"	62	6600299	0.9
	"Tennessee"	"47"	"Gases, fumes and vapours, unspecified"	"T59.9"	17	6600299	Unreliable
	"Tennessee"	"47"	"Heatstroke and sunstroke"	"T67.0"	14	6600299	Unreliable
	"Tennessee"	"47"	"Hypothermia"	"T68"	34	6600299	0.5
	"Tennessee"	"47"	"Effect of reduced temperature, unspecified"	"T69.9"	12	6600299	Unreliable
	"Tennessee"	"47"	"Asphyxiation"	"T71"	333	6600299	5.0
	"Tennessee"	"47"	"Drowning and nonfatal submersion"	"T75.1"	108	6600299	1.6
	"Tennessee"	"47"	"Other specified effects of external causes"	"T75.8"	14	6600299	Unreliable
	"Tennessee"	"47"	"Infection following a procedure, not elsewhere classified"	"T81.4"	12	6600299	Unreliable
	"Tennessee"	"47"	"Vascular complications following a procedure, not elsewhere classified"	"T81.7"	12	6600299	Unreliable
	"Tennessee"	"47"	"Sequelae of unspecified injury of head"	"T90.9"	12	6600299	Unreliable
	"Tennessee"	"47"	"Sequelae of injury of spinal cord"	"T91.3"	10	6600299	Unreliable
	"Tennessee"	"47"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	24	6600299	0.4
	"Tennessee"	"47"	"Unspecified whether traffic or nontraffic accident"	"V05.9"	10	6600299	Unreliable
	"Tennessee"	"47"	"Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles"	"V09.0"	11	6600299	Unreliable
	"Tennessee"	"47"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	85	6600299	1.3
	"Tennessee"	"47"	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	10	6600299	Unreliable
	"Tennessee"	"47"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	12	6600299	Unreliable
	"Tennessee"	"47"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	42	6600299	0.6
	"Tennessee"	"47"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	18	6600299	Unreliable
	"Tennessee"	"47"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	15	6600299	Unreliable
	"Tennessee"	"47"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	16	6600299	Unreliable
	"Tennessee"	"47"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	19	6600299	Unreliable
	"Tennessee"	"47"	"Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.9"	12	6600299	Unreliable
	"Tennessee"	"47"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	90	6600299	1.4
	"Tennessee"	"47"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	522	6600299	7.9
	"Tennessee"	"47"	"Fall on same level from slipping, tripping and stumbling"	"W01"	10	6600299	Unreliable
	"Tennessee"	"47"	"Fall on and from stairs and steps"	"W10"	26	6600299	0.4
	"Tennessee"	"47"	"Fall from, out of or through building or structure"	"W13"	17	6600299	Unreliable
	"Tennessee"	"47"	"Other fall on same level"	"W18"	148	6600299	2.2
	"Tennessee"	"47"	"Unspecified fall"	"W19"	447	6600299	6.8
	"Tennessee"	"47"	"Struck by thrown, projected or falling object"	"W20"	16	6600299	Unreliable
	"Tennessee"	"47"	"Discharge from other and unspecified firearms"	"W34"	27	6600299	0.4
	"Tennessee"	"47"	"Drowning and submersion while in swimming-pool"	"W67"	10	6600299	Unreliable
	"Tennessee"	"47"	"Drowning and submersion while in natural water"	"W69"	26	6600299	0.4
	"Tennessee"	"47"	"Unspecified drowning and submersion"	"W74"	25	6600299	0.4
	"Tennessee"	"47"	"Accidental suffocation and strangulation in bed"	"W75"	32	6600299	0.5
	"Tennessee"	"47"	"Other accidental hanging and strangulation"	"W76"	13	6600299	Unreliable
	"Tennessee"	"47"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	38	6600299	0.6
	"Tennessee"	"47"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	115	6600299	1.7
	"Tennessee"	"47"	"Unspecified threat to breathing"	"W84"	24	6600299	0.4
	"Tennessee"	"47"	"Exposure to uncontrolled fire in building or structure"	"X00"	65	6600299	1.0
	"Tennessee"	"47"	"Exposure to unspecified smoke, fire and flames"	"X09"	18	6600299	Unreliable
	"Tennessee"	"47"	"Exposure to excessive natural heat (hyperthermia)"	"X30"	16	6600299	Unreliable
	"Tennessee"	"47"	"Exposure to excessive natural cold (hypothermia)"	"X31"	37	6600299	0.6
	"Tennessee"	"47"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	88	6600299	1.3
	"Tennessee"	"47"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	501	6600299	7.6
	"Tennessee"	"47"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	688	6600299	10.4
	"Tennessee"	"47"	"Accidental poisoning by and exposure to alcohol"	"X45"	246	6600299	3.7
	"Tennessee"	"47"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	25	6600299	0.4
	"Tennessee"	"47"	"Exposure to unspecified factor causing fracture"	"X59.0"	125	6600299	1.9
	"Tennessee"	"47"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	165	6600299	2.5
	"Tennessee"	"47"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	31	6600299	0.5
	"Tennessee"	"47"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	10	6600299	Unreliable
	"Tennessee"	"47"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	85	6600299	1.3
	"Tennessee"	"47"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	20	6600299	0.3
	"Tennessee"	"47"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	17	6600299	Unreliable
	"Tennessee"	"47"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	229	6600299	3.5
	"Tennessee"	"47"	"Intentional self-harm by drowning and submersion"	"X71"	12	6600299	Unreliable
	"Tennessee"	"47"	"Intentional self-harm by handgun discharge"	"X72"	58	6600299	0.9
	"Tennessee"	"47"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	62	6600299	0.9
	"Tennessee"	"47"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	518	6600299	7.8
	"Tennessee"	"47"	"Intentional self-harm by sharp object"	"X78"	14	6600299	Unreliable
	"Tennessee"	"47"	"Intentional self-harm by jumping from a high place"	"X80"	18	6600299	Unreliable
	"Tennessee"	"47"	"Assault by handgun discharge"	"X93"	11	6600299	Unreliable
	"Tennessee"	"47"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	12	6600299	Unreliable
	"Tennessee"	"47"	"Assault by other and unspecified firearm discharge"	"X95"	338	6600299	5.1
	"Tennessee"	"47"	"Assault by sharp object"	"X99"	37	6600299	0.6
	"Tennessee"	"47"	"Assault by unspecified means"	"Y09"	41	6600299	0.6
	"Tennessee"	"47"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	13	6600299	Unreliable
	"Tennessee"	"47"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	43	6600299	0.7
	"Tennessee"	"47"	"Poisoning by and exposure to alcohol, undetermined intent"	"Y15"	10	6600299	Unreliable
	"Tennessee"	"47"	"Other and unspecified firearm discharge, undetermined intent"	"Y24"	29	6600299	0.4
	"Tennessee"	"47"	"Unspecified event, undetermined intent"	"Y34"	13	6600299	Unreliable
	"Tennessee"	"47"	"Surgical procedure, unspecified"	"Y83.9"	24	6600299	0.4
	"Tennessee"	"47"	"Other medical procedures"	"Y84.8"	12	6600299	Unreliable
	"Tennessee"	"47"	"Sequelae of motor-vehicle accident"	"Y85.0"	14	6600299	Unreliable
	"Tennessee"	"47"	"Sequelae of other accidents"	"Y86"	34	6600299	0.5
	"Texas"	"48"	"Septicaemia, unspecified"	"A41.9"	142	27469114	0.5
	"Texas"	"48"	"Chronic viral hepatitis C"	"B18.2"	43	27469114	0.2
	"Texas"	"48"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	20	27469114	0.1
